# TimestampUTC='2026/09/03 13:44:58.321366600';
# ATE=0;
# SamplePeriod_ns=10;
# ME=17;
# Data1Name='Power';
# PowerLeftShift=7;
# Normalization=1;
# NonNormPowRef=1000;
# TriggerGatingReg=32777;
# DynamicUnderSampling=0;
# CyclicRecording=0;
0,   29655,   24130,   59555,   15981
10,   29667,   24532,   59710,   15996
20,   29530,   24400,   59742,   16121
30,   29541,   24105,   59505,   15913
40,   29494,   24426,   59512,   15734
50,   29503,   24277,   59589,   15910
60,   29503,   24284,   59579,   15924
70,   29447,   24213,   59562,   15942
80,   29503,   24611,   59707,   15946
90,   29480,   24374,   59753,   16173
100,   29386,   24426,   59663,   15943
110,   29447,   24372,   59584,   15852
120,   29435,   24172,   59554,   15927
130,   29631,   24303,   59570,   15873
140,   29724,   24106,   59496,   15905
150,   29458,   23993,   59603,   16083
160,   29250,   24540,   59611,   15839
170,   29482,   24355,   59416,   15625
180,   29586,   23864,   59530,   16050
190,   29493,   24443,   59557,   15766
200,   29354,   24505,   59449,   15623
210,   29470,   24233,   59582,   15962
220,   29482,   24400,   59672,   15981
230,   29481,   24523,   59719,   16017
240,   29493,   24170,   59598,   15996
250,   29460,   24241,   59510,   15820
260,   29506,   24444,   59555,   15772
270,   29659,   24506,   59674,   15983
280,   29633,   24304,   59450,   15702
290,   29564,   24462,   59630,   15928
300,   29656,   24349,   59662,   16017
310,   29668,   24302,   59469,   15731
320,   29693,   24303,   59499,   15750
330,   29444,   24251,   59473,   15788
340,   29587,   24752,   59775,   15978
350,   29590,   24584,   59595,   15805
360,   29496,   24111,   59297,   15577
370,   29505,   24331,   59492,   15720
380,   29564,   24593,   59558,   15751
390,   29551,   24116,   59391,   15677
400,   29423,   24004,   59517,   15944
410,   29376,   24372,   59509,   15730
420,   29401,   24628,   59682,   15926
430,   29472,   24102,   59501,   15857
440,   29563,   24260,   59431,   15664
450,   29528,   24443,   59438,   15641
460,   29306,   24250,   59534,   15891
470,   29404,   24620,   59693,   15961
480,   29483,   24312,   59238,   15401
490,   29457,   24260,   59479,   15788
500,   29447,   24187,   59603,   15977
510,   29623,   23882,   59460,   15944
520,   29540,   24196,   59239,   15431
530,   29549,   24593,   59659,   15857
540,   29469,   24408,   59728,   16084
550,   29518,   24311,   59586,   15889
560,   29600,   24488,   59453,   15610
570,   29505,   24029,   59317,   15644
580,   29588,   24312,   59589,   15910
590,   29727,   24909,   59536,   15524
600,   29437,   24399,   59475,   15661
610,   29482,   24260,   59514,   15823
620,   29702,   24355,   59438,   15641
630,   29482,   24320,   59522,   15802
640,   29562,   24365,   59624,   15927
650,   29619,   24356,   59653,   15980
660,   29624,   24345,   59560,   15852
670,   29635,   24479,   59398,   15562
680,   29539,   24741,   59638,   15755
690,   29553,   24225,   59641,   16033
700,   29634,   24313,   59544,   15842
710,   29600,   24567,   59590,   15806
720,   29471,   24084,   59466,   15822
730,   29528,   24453,   59536,   15770
740,   29612,   24664,   59581,   15714
750,   29448,   24285,   59376,   15592
760,   29621,   24488,   59523,   15698
770,   29528,   24354,   59442,   15640
780,   29576,   24038,   59416,   15802
790,   29496,   24865,   59477,   15505
800,   29460,   24636,   59546,   15722
810,   29493,   24277,   59435,   15663
820,   29552,   24133,   59414,   15747
830,   29472,   24576,   59475,   15608
840,   29611,   24348,   59479,   15736
850,   29611,   24357,   59655,   15982
860,   29461,   24443,   59433,   15590
870,   29448,   24313,   59497,   15736
880,   29693,   24390,   59416,   15572
890,   29600,   24374,   59424,   15611
900,   29566,   24137,   59396,   15699
910,   29461,   24304,   59468,   15737
920,   29520,   24523,   59514,   15666
930,   29566,   24401,   59387,   15528
940,   29599,   24496,   59389,   15505
950,   29741,   24567,   59499,   15644
960,   29658,   24304,   59381,   15579
970,   29633,   24602,   59446,   15539
980,   29600,   24637,   59491,   15570
990,   29626,   24549,   59568,   15790
1000,   29623,   24262,   59313,   15529
1010,   29470,   24391,   59376,   15556
1020,   29671,   24444,   59517,   15750
1030,   29646,   24277,   59326,   15542
1040,   29461,   24856,   59484,   15506
1050,   29553,   24260,   59391,   15648
1060,   29742,   24096,   59498,   15912
1070,   29541,   24680,   59370,   15423
1080,   29625,   24646,   59325,   15322
1090,   29541,   24426,   59231,   15295
1100,   29517,   24620,   59433,   15502
1110,   29484,   24092,   59446,   15820
1120,   29483,   24584,   59341,   15416
1130,   29437,   24681,   59506,   15592
1140,   29427,   24637,   59442,   15541
1150,   29575,   24593,   59189,   15188
1160,   29553,   24011,   59391,   15783
1170,   29462,   24231,   59350,   15553
1180,   29507,   24646,   59427,   15473
