# TimestampUTC='2026/09/03 15:13:10.848841100';
# ATE=0;
# SamplePeriod_ns=10;
# ME=17;
# Data1Name='Power';
# PowerLeftShift=7;
# Normalization=1;
# NonNormPowRef=1000;
# TriggerGatingReg=32777;
# DynamicUnderSampling=0;
# CyclicRecording=0;
0,   28513,   53495,   20324,   54906
10,   28570,   53325,   20191,   55009
20,   28571,   53225,   20219,   55106
30,   28713,   53603,   20361,   54807
40,   28652,   53192,   19834,   54926
50,   28475,   53220,   20177,   55108
60,   28512,   53577,   20484,   54950
70,   28619,   53584,   20180,   54764
80,   28503,   53247,   20369,   55166
90,   28630,   53381,   20337,   55036
100,   28722,   53435,   20155,   54881
110,   28454,   53353,   20055,   54887
120,   28411,   53311,   20069,   54953
130,   28701,   53446,   20014,   54791
140,   28582,   53778,   20425,   54729
150,   28618,   53544,   20356,   54892
160,   28686,   53013,   19988,   55164
170,   28779,   53170,   20201,   55124
180,   28560,   53448,   20443,   55013
190,   28527,   53371,   20108,   54931
200,   28665,   53468,   19910,   54717
210,   28792,   53563,   20429,   54900
220,   28711,   53321,   20480,   55149
230,   28607,   53096,   19998,   55078
240,   28594,   53339,   20131,   54974
250,   28570,   53243,   20201,   55069
260,   28573,   53152,   20219,   55179
270,   28804,   53381,   20153,   54944
280,   28522,   53353,   19872,   54814
290,   28617,   53161,   20302,   55220
300,   28710,   53275,   19978,   54917
310,   28665,   53494,   20416,   54990
320,   28538,   53626,   20146,   54686
330,   28803,   53128,   19734,   54932
340,   28712,   53416,   20411,   55020
350,   28454,   53348,   20140,   54924
360,   28582,   53371,   20256,   55015
370,   28722,   53197,   20081,   55046
380,   28583,   53252,   20008,   54973
390,   28655,   53716,   20511,   54789
400,   28688,   53510,   20392,   54925
410,   28513,   53238,   20049,   54979
420,   28666,   53284,   20187,   55039
430,   28713,   53454,   20245,   54925
440,   28651,   53560,   20204,   54809
450,   28770,   53516,   20511,   54989
460,   28562,   53298,   20145,   54986
470,   28373,   53538,   20475,   54975
480,   28814,   53412,   20534,   55113
490,   28688,   53275,   20288,   55118
500,   28396,   53458,   20269,   54924
510,   28607,   53721,   20589,   54868
520,   28676,   53422,   20250,   54924
530,   28629,   53243,   20255,   55114
540,   28666,   53544,   20612,   55020
550,   28722,   53413,   20259,   54974
560,   28625,   53128,   20012,   55053
570,   28618,   53572,   20732,   55088
580,   28665,   53485,   20260,   54911
590,   28688,   53413,   20388,   55048
600,   28630,   53608,   20201,   54759
610,   28467,   53458,   20232,   54888
620,   28697,   53192,   20369,   55213
630,   28748,   53397,   20484,   55085
640,   28549,   53409,   20254,   54957
650,   28583,   53573,   20548,   54986
660,   28677,   53517,   20548,   54996
670,   28655,   53749,   20470,   54753
680,   28619,   53446,   20549,   55067
690,   28676,   53568,   20360,   54869
700,   28674,   53535,   20329,   54887
710,   28469,   53411,   20862,   55268
720,   28678,   53506,   20443,   54945
730,   28504,   53436,   20227,   54889
740,   28616,   53592,   19980,   54619
750,   28778,   53279,   20585,   55252
760,   28620,   53388,   20857,   55316
770,   28701,   53620,   20227,   54760
780,   28631,   53937,   20329,   54521
790,   28677,   53201,   20322,   55198
800,   28631,   53174,   20295,   55203
810,   28675,   53454,   20411,   55017
820,   28699,   53625,   20384,   54843
