# TimestampUTC='2026/09/03 13:57:25.147932000';
# ATE=0;
# SamplePeriod_ns=10;
# ME=17;
# Data1Name='Power';
# PowerLeftShift=7;
# Normalization=1;
# NonNormPowRef=1000;
# TriggerGatingReg=32777;
# DynamicUnderSampling=0;
# CyclicRecording=0;
0,   28865,   13393,   28398,   58857
10,   28900,   13786,   28372,   59142
20,   28876,   13680,   28558,   59094
30,   28922,   13471,   28497,   58943
40,   29040,   13581,   28448,   58985
50,   29076,   13382,   28211,   58818
60,   28867,   13395,   28374,   58856
70,   29026,   13433,   28278,   58873
80,   28945,   13647,   28332,   59007
90,   28993,   13528,   28413,   58968
100,   29062,   13596,   28559,   59043
110,   29063,   13614,   28163,   58953
120,   28959,   13596,   28060,   58928
130,   29071,   13482,   28388,   58921
140,   28993,   13823,   28667,   59215
150,   28887,   13453,   28462,   58925
160,   28934,   13584,   28174,   58968
170,   28910,   13563,   28312,   58978
180,   28992,   13689,   28636,   59122
190,   28865,   13632,   28577,   59079
200,   28899,   13462,   28519,   58939
210,   28841,   13671,   28456,   59050
220,   29016,   13647,   28230,   59018
230,   28887,   13439,   28252,   58861
240,   29121,   13689,   28456,   59086
250,   28948,   13629,   28626,   59072
260,   28923,   13300,   28214,   58760
270,   28968,   13578,   28325,   58971
280,   28922,   13849,   28350,   59163
290,   28936,   13668,   28433,   59043
300,   28956,   13375,   28327,   58821
310,   29132,   13773,   28518,   59144
320,   28992,   13608,   28388,   59029
330,   28853,   13460,   28382,   58921
340,   29049,   13662,   28388,   59065
350,   28898,   13743,   28402,   59104
360,   28807,   13695,   28358,   59064
370,   29053,   13644,   28460,   59047
380,   29028,   13449,   28392,   58874
390,   28864,   13274,   28130,   58730
400,   29136,   13674,   28270,   59051
410,   28946,   13372,   28486,   58859
420,   28817,   13668,   28595,   59079
430,   29052,   13516,   28369,   58946
440,   28972,   13393,   28201,   58821
450,   28876,   13268,   28291,   58731
460,   29027,   13743,   28590,   59134
470,   29051,   13590,   28434,   59000
480,   29052,   13421,   28306,   58843
490,   28992,   13536,   28388,   58975
500,   29051,   13581,   28240,   58978
510,   28958,   13432,   28296,   58882
520,   29061,   13560,   28289,   58971
530,   29086,   13546,   28502,   58985
540,   29215,   13453,   28372,   58907
550,   29052,   13382,   28533,   58889
560,   28995,   13372,   28107,   58778
570,   29178,   13369,   28479,   58842
580,   29084,   13695,   28555,   59082
590,   28961,   13713,   28161,   59046
600,   28889,   13046,   28020,   58539
610,   29130,   13554,   28568,   59011
620,   29028,   13653,   28431,   59039
630,   28983,   13320,   28226,   58786
640,   29063,   13449,   28356,   58874
650,   28981,   13406,   28417,   58868
660,   28827,   13413,   28391,   58882
670,   29086,   13712,   28458,   59089
680,   29168,   13509,   28348,   58942
690,   29038,   13306,   28178,   58740
700,   29026,   13499,   28547,   58946
710,   29074,   13716,   27991,   59011
720,   29111,   13501,   28273,   58910
730,   29108,   13395,   28212,   58820
740,   29028,   13575,   28367,   58971
750,   28983,   13320,   28226,   58786
760,   29192,   13439,   28252,   58852
770,   28946,   13304,   28452,   58803
780,   29013,   13465,   28309,   58910
790,   29037,   13881,   28428,   59234
800,   28887,   13523,   28325,   58925
810,   28993,   13522,   28171,   58918
820,   29109,   13509,   28474,   58960
830,   29041,   13560,   28433,   58971
840,   28968,   13307,   28224,   58774
850,   29004,   13707,   28276,   59068
860,   28924,   13515,   28071,   58885
870,   28994,   13338,   28565,   58822
880,   29026,   13650,   28549,   59054
890,   29028,   13557,   28135,   58918
900,   28983,   13379,   28117,   58810
910,   29167,   13478,   28347,   58913
920,   29063,   13519,   28166,   58910
930,   28995,   13405,   28084,   58806
940,   28960,   13403,   28342,   58870
950,   29030,   13264,   28304,   58742
