S0,S1,S2,S3
8.638609759402494648e-01,4.341365862842994083e-01,-1.981274686552724484e-01,3.685152567689266995e-02
8.606690315289083903e-01,4.234195824799706909e-01,-2.014028772839578374e-01,5.150938324810938607e-02
8.635529850469270130e-01,3.994228153929599290e-01,-2.183137651424222614e-01,4.779473478232738881e-02
8.631016698406481780e-01,3.935467692336261369e-01,-2.129751984800507536e-01,4.744693335272125168e-02
8.611534361675116100e-01,3.748433290905606174e-01,-2.199038692490707381e-01,5.749964332007266588e-02
8.637256987336118241e-01,3.534780756039885841e-01,-2.314407189771460205e-01,5.968847613006450503e-02
8.573527205755532288e-01,3.411429678794360432e-01,-2.296163952201249747e-01,6.224241703139587328e-02
8.605711783299697659e-01,3.463859431247462983e-01,-2.289709738154749319e-01,8.073115049766448059e-02
8.569632494591467031e-01,3.278492407052324142e-01,-2.159069738282455853e-01,7.229619281818613907e-02
8.575360092955700564e-01,3.154636754255861764e-01,-2.173786284741275054e-01,8.498088282454234477e-02
8.584328985355987873e-01,3.122640794768982708e-01,-2.176001635927443667e-01,9.361868096548112139e-02
8.610649981138508435e-01,2.916303592507050735e-01,-2.108044214023739593e-01,8.280063585056540720e-02
8.618923728123253358e-01,2.681692193543683267e-01,-2.185496394648345220e-01,7.948315011698173227e-02
8.569988548911783299e-01,2.537075817214596851e-01,-2.140660634284049235e-01,8.178713599084830310e-02
8.548089492096307973e-01,2.514438005031793821e-01,-2.139852850433795473e-01,9.925109808389813437e-02
8.528700529448095535e-01,2.203822078030638343e-01,-2.165159975775040324e-01,7.942778006315175110e-02
8.596615405221080808e-01,2.148630711189407905e-01,-1.978650255772930189e-01,8.116359302947875887e-02
8.607079314501900891e-01,2.080781382248039768e-01,-1.878369024778602236e-01,9.177425725968937908e-02
8.583190227740005174e-01,1.906356228036391598e-01,-2.248105522655962363e-01,8.621766964869305439e-02
8.579941107937807399e-01,1.761180273797249840e-01,-2.036450977419718977e-01,6.927049473083003728e-02
8.603984195726190887e-01,1.708383011910625804e-01,-1.788470560479837046e-01,7.562031935214237610e-02
8.543562037635582529e-01,1.512831441235337471e-01,-2.056693256844652484e-01,7.993249571142811705e-02
8.514422878282207341e-01,1.381171093276722384e-01,-1.823930276314657262e-01,6.914124285382004798e-02
8.538052418061632398e-01,1.422197766938662900e-01,-1.794182724996112865e-01,5.780142602062969537e-02
8.545306164778114777e-01,1.230332272320547038e-01,-1.764284023070386287e-01,7.033377467761040003e-02
8.605097517485323921e-01,1.113631918908990492e-01,-1.596484724782144538e-01,6.444739902158565237e-02
8.529263026601606734e-01,9.407495960516754074e-02,-1.695270815763934846e-01,4.193613098205762474e-02
8.553855797703739938e-01,7.052780134302824577e-02,-1.640196686667166615e-01,2.676869183506116329e-02
8.539320152555961441e-01,6.696637369310233512e-02,-1.472551263137263922e-01,3.757071511423532711e-02
8.579545514506105031e-01,6.311909225526644851e-02,-1.468747265864603635e-01,2.766001966374313087e-02
8.511921896161929180e-01,5.607667409157383182e-02,-1.432164351550413162e-01,1.406551254394899572e-02
8.527235765175635862e-01,4.342448518056234164e-02,-1.130883601736265703e-01,1.290362394360406286e-03
8.567776981144831216e-01,4.221416506047464406e-02,-1.180371264223371713e-01,3.474780732581506538e-03
8.498154642833941619e-01,1.869151367050849930e-02,-1.262215920423702953e-01,-1.219925311261165629e-02
8.538262338614108771e-01,2.423927234220290064e-02,-1.053680240448387900e-01,-1.381909142838985173e-02
8.519266912520383483e-01,2.453055398996935310e-02,-8.550854449113941269e-02,-1.506955672884562752e-02
8.507668929687099979e-01,-4.964290339027099472e-03,-1.048186000331892409e-01,-3.740859728025104636e-02
8.530383941672283754e-01,2.962198725772420983e-03,-9.211977019091109609e-02,-4.588407539943410024e-02
8.494774162287352937e-01,-6.877774720193071539e-03,-9.157721323592854512e-02,-5.499315006005069117e-02
8.488105337470043255e-01,-5.009080521839087523e-03,-6.518143894460790011e-02,-6.207210034030054280e-02
8.522679595454890622e-01,-4.984794971744426102e-03,-7.098753207737358573e-02,-7.234186021669758437e-02
8.526161404584531311e-01,-1.054505460033712018e-02,-6.052591707144324568e-02,-7.458375080822719772e-02
8.510085224418021399e-01,-1.568474210884309925e-02,-4.827736021818211654e-02,-9.591749345646541358e-02
8.525202405541575379e-01,-1.243841244045388109e-02,-3.476007818927390886e-02,-1.067991268487680223e-01
8.489033362245500536e-01,-2.073329858354087604e-02,-4.376680841682579343e-02,-1.091511835335575997e-01
8.490487537528716988e-01,-2.218841068837697911e-02,-1.855871579624206180e-02,-1.225602895896269612e-01
8.512260717829280843e-01,-1.250417732987710133e-02,-4.979108707291079322e-03,-1.301163222064510572e-01
8.507656124095294148e-01,-1.377558098407448417e-02,-9.402236191939921869e-03,-1.434683595981935955e-01
8.493233880392396795e-01,-2.382239194411309505e-02,-7.213864515893850596e-03,-1.574206740401692395e-01
8.556300894768923415e-01,-1.283520407254261711e-02,2.548784314613638038e-02,-1.734540110368729404e-01
8.525170150157790339e-01,-1.428716138799011534e-02,3.889617282696310532e-03,-1.744837554438942451e-01
8.535900580241413405e-01,-1.445342850154060672e-02,1.746081682183809464e-02,-1.831433776903976518e-01
8.483677278505504793e-01,2.783448274587905797e-03,4.672137188615802655e-02,-1.897624421397186845e-01
8.582022377735842866e-01,-2.121168146405343676e-03,3.167657861847216622e-02,-2.236639077535798881e-01
8.522022808479347011e-01,1.135800102054874928e-03,3.797825320115252173e-02,-2.230766185372632382e-01
8.555064929702889120e-01,1.627408026109630410e-02,6.137216529625078021e-02,-2.308834493011171218e-01
8.522407121025920018e-01,1.643094143943481245e-02,5.728065749009713520e-02,-2.368421705752822293e-01
8.539884928266674446e-01,1.306498902361708826e-02,7.535024559412310807e-02,-2.446169926061745326e-01
8.528898003800775562e-01,4.154929115552615654e-02,7.238614727711203956e-02,-2.506312199485287162e-01
8.505640893896985189e-01,2.932626490557841206e-02,6.642495888127572523e-02,-2.688061493388117507e-01
8.512513259815140954e-01,4.954140310774018258e-02,7.197022287083944259e-02,-2.772794907904076456e-01
8.552065581275852812e-01,6.351256194362848995e-02,8.165933043376712164e-02,-2.976469208945276557e-01
8.548920507116244405e-01,7.791737591459102497e-02,9.585784902535664231e-02,-2.781105438217263970e-01
8.525066516418857709e-01,8.297880139324823046e-02,8.928386907947150064e-02,-2.974812642077215297e-01
8.490304894214351084e-01,9.076318081682212269e-02,9.321647935156837650e-02,-3.075008363767986475e-01
8.536571084709032586e-01,1.011846993365222991e-01,1.020214505261134025e-01,-3.071071297448574877e-01
8.536011968802625915e-01,1.231998169894087530e-01,9.454881444738755247e-02,-3.180408035878892203e-01
8.535101099971243999e-01,1.211075696225741016e-01,7.574848702103778586e-02,-3.309011033295109483e-01
8.517486663024138593e-01,1.357376239316994693e-01,1.108229777564798402e-01,-3.295412732166754788e-01
8.544230587203499594e-01,1.508481752322012870e-01,1.128682974918061299e-01,-3.290475267636212564e-01
8.568401920142653116e-01,1.584569484866767963e-01,9.324980003615811197e-02,-3.229266628997907174e-01
8.596183862820394594e-01,1.841623789039385783e-01,1.044325652242480140e-01,-3.314967488167394616e-01
8.594726383494009081e-01,1.883896856355357086e-01,1.128550913579858539e-01,-3.351414167822945323e-01
8.590021133568492839e-01,2.058641594080994897e-01,1.078111946127715687e-01,-3.466072316395145125e-01
8.528401708124324632e-01,2.223159528935312323e-01,9.611932946228463059e-02,-3.613193547929983152e-01
8.600611936260107449e-01,2.367070272224527372e-01,1.162354561834972183e-01,-3.424301380268257589e-01
8.561471785088704545e-01,2.467861568424739860e-01,9.970182623059940796e-02,-3.461996535726294955e-01
8.590052226531141866e-01,2.725260016624259651e-01,1.041654247060649630e-01,-3.351710063856101485e-01
8.578505068200447115e-01,2.749746239557041005e-01,1.065771903124266701e-01,-3.449197018287069039e-01
8.603620975360117829e-01,2.949538017023795589e-01,8.254330124449385520e-02,-3.517509005982463743e-01
8.648122631743965227e-01,3.034804525222662974e-01,9.135692323908822798e-02,-3.457317914830045358e-01
8.621795325108574382e-01,3.227238361373294673e-01,8.841373153871943946e-02,-3.497733298801069535e-01
8.577067622292057214e-01,3.400004305112110381e-01,9.182728214020724478e-02,-3.308458702763839576e-01
8.583028629384900077e-01,3.458208555914885629e-01,7.298746039140587005e-02,-3.449863429478861598e-01
8.614277207179431572e-01,3.599307726613717451e-01,6.265658266374668495e-02,-3.351822028314947466e-01
8.581701658825351409e-01,3.811848583497055021e-01,6.760513378296831299e-02,-3.317460003493295506e-01
8.615608805111807378e-01,3.926044320775421981e-01,6.471410621927660423e-02,-3.168971011123299930e-01
8.607419129660377477e-01,3.972822299473748875e-01,6.573742625799346151e-02,-3.131308413945150804e-01
8.620195561844317123e-01,4.278478453506717183e-01,6.150233431859727234e-02,-3.015046645040019846e-01
8.642584684081137114e-01,4.175315868362918792e-01,4.396588652627190369e-02,-3.096779624045957746e-01
8.620152934940492617e-01,4.384310967455571917e-01,3.218323467892465067e-02,-3.055420988981751296e-01
8.622591661520241368e-01,4.654952904122148793e-01,4.556799839789946183e-02,-2.785065296703240767e-01
8.662084119043934605e-01,4.700896004651074489e-01,2.889473281492898823e-02,-2.823335976077339660e-01
8.645694880666326965e-01,4.588743778929035844e-01,-1.002121377165714373e-02,-2.909092391698933078e-01
8.603570197279714060e-01,4.788928042895563841e-01,6.476202371468576082e-04,-2.651163446013549696e-01
8.634131747434959925e-01,4.865742742085529815e-01,1.396989096690803671e-02,-2.570391361482206039e-01
8.655536112685277006e-01,5.016317753770626053e-01,1.559509915764364669e-03,-2.556679106897890019e-01
8.668522215571170531e-01,5.067252311666341491e-01,5.946120596421708730e-04,-2.430884490732674874e-01
8.672057180428026646e-01,5.039320292697745396e-01,-1.873604329183784639e-02,-2.264620442603472172e-01
8.675127228707001370e-01,5.204319189436318327e-01,-2.833984318180971657e-02,-2.230604402460517333e-01
8.700488252659692723e-01,5.216995621421649520e-01,-2.175003691236973569e-02,-2.151545711440157604e-01
8.602210165692827371e-01,5.243785501634742330e-01,-3.436334279753612553e-02,-2.009072669774466524e-01
8.705635826063472527e-01,5.273352238876257703e-01,-3.307999294582989608e-02,-1.912041339313302613e-01
8.697460919005656210e-01,5.207047849350041613e-01,-5.611042774578309245e-02,-1.922818370753349992e-01
8.664312079320166671e-01,5.405383108793396785e-01,-5.736670598239081847e-02,-1.776254083505234282e-01
8.642367413362790352e-01,5.317215186329685706e-01,-6.680874521792452836e-02,-1.691232343613744415e-01
8.660384103464412453e-01,5.439485287450164241e-01,-8.120518871048867937e-02,-1.562959861133241812e-01
8.658540821499502993e-01,5.376077563459460418e-01,-9.749648391936613367e-02,-1.423632284941671600e-01
8.675923906719262835e-01,5.379575392336292117e-01,-9.553754274259403101e-02,-1.343411308104565105e-01
8.641877572492238091e-01,5.568797061755297317e-01,-9.884725985243027202e-02,-1.159683204529844136e-01
8.653758067843272395e-01,5.356908236430589776e-01,-1.115777066359926045e-01,-1.132673602901525661e-01
8.668240136510292349e-01,5.241064504055081841e-01,-1.282913337016586552e-01,-1.058034784412929946e-01
8.636893305307067337e-01,5.293434318602502353e-01,-1.234073063384076435e-01,-8.894177436473779674e-02
8.678958810284571612e-01,5.318987124699628977e-01,-1.320845179780279488e-01,-7.712344759316773490e-02
8.633711254024508674e-01,5.222308017139247749e-01,-1.436983033683498778e-01,-7.180587166475715932e-02
8.634406430309830016e-01,5.202130152840336308e-01,-1.442649344712668147e-01,-5.198579717142640111e-02
8.685120201847514876e-01,5.208734786559277019e-01,-1.400277074381104103e-01,-3.720768237547936175e-02
8.658273244022901549e-01,5.018213118199357226e-01,-1.692552064901303444e-01,-3.991403885336859692e-02
8.620579300651719512e-01,5.065162308829029847e-01,-1.595216955461212505e-01,-2.679767307083918276e-02
8.653440710558305549e-01,4.988412923868416615e-01,-1.648996867174766789e-01,-1.012860568119921222e-02
8.679549021731622904e-01,4.838377406959215032e-01,-1.792051563623824062e-01,-9.693841451782049187e-03
8.627666956437390899e-01,4.823331557570149086e-01,-1.723287972587172756e-01,5.172436882410277534e-03
8.670626308326715437e-01,4.828566839846189507e-01,-1.788083260564609367e-01,1.907597130018717432e-02
8.635834485591907805e-01,4.511339161640561257e-01,-1.945125805427669607e-01,1.442422824529702476e-02
8.621544043215421116e-01,4.397993986399685862e-01,-2.025761862518659084e-01,3.146943231074713493e-02
8.601358692826618357e-01,4.384620262523559187e-01,-2.145792056587121355e-01,3.623706829711330346e-02
8.620339163885236689e-01,4.300182396101473459e-01,-2.019208289433112591e-01,4.527811345844334062e-02
8.581692544810748391e-01,4.102601945755303126e-01,-2.248066845398370983e-01,3.492166555322386706e-02
8.621329557970210944e-01,4.132298813186752184e-01,-2.128704930877771129e-01,4.973893895953248462e-02
8.629779384207928450e-01,3.962018805255196341e-01,-2.257476474669458111e-01,5.397894341529509837e-02
8.655154358456608188e-01,3.773441006265779163e-01,-2.216134248667710194e-01,5.780697414702538894e-02
8.658298437256974900e-01,3.602594231418677073e-01,-2.137488183395371555e-01,6.413038526061007327e-02
8.619767319245554837e-01,3.602517830295521306e-01,-2.084533295881896287e-01,7.962508176288778106e-02
8.638723957289357047e-01,3.468012586282334109e-01,-2.308628461051906167e-01,7.250079549846442928e-02
8.566429721503618921e-01,3.359064799914494581e-01,-2.157858663030968738e-01,8.715786418312794492e-02
8.642662401726910471e-01,3.116036613567531588e-01,-2.100675733758585739e-01,8.223383906587165837e-02
8.584929435507127060e-01,2.888162402123381489e-01,-2.286207922008744453e-01,8.355513021713696642e-02
8.664741806704732152e-01,2.881849325227623937e-01,-2.096448333267307007e-01,7.918650122951531589e-02
8.600953899310820328e-01,2.763743493950678864e-01,-2.105892090312926623e-01,9.143442653217198623e-02
8.555870307053546897e-01,2.475073026808509991e-01,-2.259309258048980695e-01,7.729457143955027754e-02
8.641423714096914122e-01,2.476062701243477993e-01,-1.944567017787372232e-01,8.769799353893015237e-02
8.566407007502095938e-01,2.407460750552095907e-01,-1.992093948814795679e-01,1.096876818361053468e-01
8.549002138981657284e-01,2.084170566758575538e-01,-2.105065072938249460e-01,9.195624102021382473e-02
8.554045580776168389e-01,2.066588252561800676e-01,-1.989678945157025702e-01,8.331529275824151037e-02
8.575895738479328845e-01,1.971453276964483803e-01,-1.898647767408730147e-01,9.173193043215785436e-02
8.581387628714433058e-01,1.757663200510591328e-01,-2.038982450686613324e-01,7.884239549450290652e-02
8.583123474129568109e-01,1.593682325006599287e-01,-2.048115667243659010e-01,7.603462060295909652e-02
8.586766958294882457e-01,1.470724143376383741e-01,-1.695368671657792869e-01,6.501368579681172932e-02
8.548464560092124964e-01,1.351267287602153366e-01,-1.812193086611097459e-01,7.709722069337747452e-02
8.548478667666331576e-01,1.200524666179700051e-01,-1.938835699068149065e-01,5.356315902576967020e-02
8.536942676927173901e-01,1.062173190816879803e-01,-1.795493622793347122e-01,5.489981891432609701e-02
8.559477797074992456e-01,9.983981958612615781e-02,-1.603862795917928574e-01,5.420311501497854928e-02
8.516371017389727793e-01,7.667418579527011946e-02,-1.727120851710918503e-01,4.259461306393940577e-02
8.560022636089172909e-01,6.949241541455500326e-02,-1.568881037628548081e-01,4.102779453110004526e-02
8.560422118591256568e-01,6.715899514630474521e-02,-1.446547336555834284e-01,2.435324011403673314e-02
8.559147468433518924e-01,5.755754266840033828e-02,-1.532480438026996017e-01,3.377748455469758299e-02
8.504777660839335507e-01,4.553874516123099930e-02,-1.429458688150175016e-01,1.308156373738802482e-02
8.582971526430436260e-01,4.477456679599055994e-02,-1.317573368032702030e-01,5.000254444663720758e-03
8.482622831683839237e-01,3.033744887928395417e-02,-1.324741506157672555e-01,3.770144494548239612e-03
8.503702259632270888e-01,1.420636674786122586e-02,-1.254621841752940892e-01,3.814180233641280716e-03
8.524307595696851703e-01,1.966019723816941206e-02,-9.475723134797489622e-02,-1.761377740295083302e-02
8.507540651492018213e-01,1.393071162267796488e-02,-1.127586622428577434e-01,-2.390161217584164596e-02
8.486687673785771047e-01,-1.578211328655433534e-03,-1.098375312322599495e-01,-4.120494298497238278e-02
8.510802379158117770e-01,-4.468348400698724551e-04,-9.065114717679452483e-02,-3.750087918164858591e-02
8.469047507325393465e-01,-1.197216974011721530e-02,-7.461182654121394087e-02,-5.148001389096845681e-02
8.511949669877928448e-01,-1.241332490119072089e-02,-7.903004021529765055e-02,-5.781325252087668454e-02
8.534180267712022649e-01,-2.256334557845073377e-02,-6.885825484815523423e-02,-8.051002764172479620e-02
8.483524113882109363e-01,-2.137854280034132484e-02,-4.076038086383138720e-02,-8.004828797927021622e-02
8.506153070547037842e-01,-2.053118476225105835e-02,-4.622947666552202489e-02,-9.311835349810634876e-02
8.490140564313133353e-01,-2.313881872385414873e-02,-3.379726437410768974e-02,-9.921570191499502755e-02
8.504223709230788186e-01,-3.043125489699010158e-02,-2.630429964252814154e-02,-1.113773481983462293e-01
8.464370777558348768e-01,-1.695789180712241329e-02,-8.252752220368739233e-03,-1.229673438952712528e-01
8.516911655879467746e-01,-1.705191369099856927e-02,3.476129522130686129e-04,-1.216414625257044441e-01
8.507894643915931976e-01,-1.982687154901588769e-02,-1.726686163815986316e-02,-1.467989875349931805e-01
8.529582781488395105e-01,-2.108827657672058403e-02,5.968195833525825542e-03,-1.461731418221001166e-01
8.515824055422238636e-01,-2.168649248730450743e-02,1.630231082790581723e-02,-1.686658108792323807e-01
8.499334328521467308e-01,-2.258111410439658101e-02,1.258705027885502307e-02,-1.813611340548034467e-01
8.516141703098439875e-01,-2.137128557179433092e-02,2.359438608760842243e-02,-1.979079909921819258e-01
8.525621653343088413e-01,3.316365578553922156e-03,4.047665199639294276e-02,-1.948894800683945439e-01
8.532989665406338631e-01,-2.032886648525333937e-03,3.822360145850661750e-02,-2.067573057475678155e-01
8.512867911111275943e-01,-8.151338160846819531e-03,4.974826608487546015e-02,-2.227500321788218052e-01
8.517250235897185773e-01,1.657129378191980057e-02,3.912442799249898906e-02,-2.291041091739838831e-01
8.533394238972644708e-01,1.777140375880099932e-02,6.274255344669778245e-02,-2.304046872273245727e-01
8.584620645467777589e-01,1.872899807228354738e-02,5.488058010440133305e-02,-2.477505981190796513e-01
8.522917910503852168e-01,2.720149007657019294e-02,5.007904076210457217e-02,-2.661055023102153472e-01
8.491376396963219442e-01,4.093856639141150999e-02,8.463491254331469149e-02,-2.588080609371754548e-01
8.555249589093212315e-01,4.904151447235409467e-02,7.190694786284346218e-02,-2.808118239610083444e-01
8.510817717667918947e-01,6.194192036765604897e-02,8.054118841996647793e-02,-2.830319010060419749e-01
8.534588925829783568e-01,6.785026869538145211e-02,9.280486243920056666e-02,-2.839382657905539231e-01
8.516226485263218571e-01,8.584506715567913337e-02,8.206618045766597702e-02,-2.928093745746289667e-01
8.494758370653353596e-01,8.904665229392880188e-02,8.919950326572388677e-02,-3.016254011423640247e-01
8.522545725795640514e-01,1.053683135524583203e-01,1.045481778651438237e-01,-3.146598308010042366e-01
8.562027937482995510e-01,1.243878639222322363e-01,1.223228945820759445e-01,-3.134699759754273063e-01
8.546401364132699685e-01,1.267588722149771696e-01,1.047853782743661394e-01,-3.294638309740656190e-01
8.600983816662195469e-01,1.346062842554471284e-01,1.162766798391738493e-01,-3.223286823728298001e-01
8.517375962744252460e-01,1.566307466131558190e-01,1.150941388129147619e-01,-3.253614471252070373e-01
8.588066201113181419e-01,1.737867421584451122e-01,1.131834902842439455e-01,-3.312342474332026221e-01
8.591473273848895253e-01,1.857197938326282105e-01,1.244080682581476249e-01,-3.273470262372563111e-01
8.528310342413042422e-01,1.936211067597000679e-01,1.017823243028714852e-01,-3.441212030076073458e-01
8.571146343888454977e-01,2.115470702791469315e-01,1.121025312796536666e-01,-3.445753030666485195e-01
8.520564467443987322e-01,2.196822001695752369e-01,1.092350149324626124e-01,-3.374100344288048503e-01
8.601820865075564537e-01,2.387970704195968574e-01,1.108886982727861487e-01,-3.601644171331205291e-01
8.520012647813315354e-01,2.434657727285259865e-01,8.791630105372492954e-02,-3.518587207289956553e-01
8.574853154678682143e-01,2.633213724195335725e-01,9.893827444959288342e-02,-3.464431028125919965e-01
8.536836958762648031e-01,2.908001091231339208e-01,1.097256721330967244e-01,-3.545071510349769306e-01
8.608178424751309343e-01,3.024611516242711740e-01,9.448847356264777897e-02,-3.403825639611464116e-01
8.592290560364400642e-01,3.151265514467282425e-01,8.888582065859368386e-02,-3.442308108308256842e-01
8.602330640073568846e-01,3.280986870074854012e-01,1.071960564620410283e-01,-3.362334398352329612e-01
8.570919260026056419e-01,3.457775801384087022e-01,8.526513036075128449e-02,-3.350080974834644398e-01
8.554832488432063675e-01,3.465802781633228746e-01,7.852035309530236429e-02,-3.356184467520528236e-01
8.563936031556262929e-01,3.766119262969665482e-01,9.050852848196384859e-02,-3.301162905504737011e-01
8.636635593639868658e-01,3.777620305072142415e-01,7.486558148154420778e-02,-3.285234991157625073e-01
8.610111371867242847e-01,3.877179806862902645e-01,5.875201900217114082e-02,-3.287914124973973506e-01
8.644110401873511540e-01,4.136099346932938237e-01,7.160627747568287793e-02,-3.078980341275337484e-01
8.608848764723544544e-01,4.202782877913076032e-01,4.423441095204218299e-02,-3.102815734884439292e-01
8.605219260296378403e-01,4.305761770736193372e-01,4.596599914457805136e-02,-3.008902253311138142e-01
8.583015312959293430e-01,4.402047323285228630e-01,5.073701147707536385e-02,-2.819071522285537812e-01
8.612106609940709534e-01,4.486554691698950714e-01,1.457593942534512500e-02,-2.846420385681994181e-01
8.641855682868818667e-01,4.410539163311087973e-01,2.410374536525504083e-02,-2.830646727078253155e-01
8.705660441031941588e-01,5.018469800980488449e-01,2.362355433754511486e-02,-2.771570333467541780e-01
8.649580118133989304e-01,5.050596700823889451e-01,2.146482959142638480e-02,-2.592688169922544583e-01
8.638933549458298611e-01,4.914316638101108858e-01,-1.075920735098546792e-02,-2.593349599597636335e-01
8.622810298035089582e-01,5.116723966328914353e-01,1.462071158962173663e-02,-2.385552605489339728e-01
8.621221775463256964e-01,5.064230380282301880e-01,-1.138951171019328239e-02,-2.429749688681457631e-01
8.649840944032178847e-01,5.196264843358582297e-01,-1.773847760625775136e-02,-2.223015470239938229e-01
8.660247433797800820e-01,5.327142015167368738e-01,-5.662448706007394521e-03,-2.047698704428031202e-01
8.658737068574626772e-01,5.223750790542758260e-01,-3.608307205792499195e-02,-2.084359197370470040e-01
8.646314769237446463e-01,5.244407164807437516e-01,-4.560490027839290278e-02,-2.051864193379081269e-01
8.659480744170703348e-01,5.374541603058476946e-01,-3.459467000900337541e-02,-1.941034201580319196e-01
8.658123991781405682e-01,5.434362156700206503e-01,-6.662213044833943665e-02,-1.685485760126690935e-01
8.671848521726468473e-01,5.378155539352844627e-01,-6.515177044191877709e-02,-1.695967649633217944e-01
8.681609996900919723e-01,5.447944894936697091e-01,-6.711476807405895861e-02,-1.536544639382931010e-01
8.696690861723134214e-01,5.359333597785317371e-01,-7.572439153173519955e-02,-1.528269698148928823e-01
8.684416646383450455e-01,5.389116109273444089e-01,-8.241184240307909692e-02,-1.401671286901211566e-01
8.631541603858129408e-01,5.451150781353392150e-01,-1.025313539322403461e-01,-1.325161730150584971e-01
8.664385869435327070e-01,5.443571997381271288e-01,-1.108389561031296183e-01,-1.200228915556776355e-01
8.652332646593443588e-01,5.352924871810802454e-01,-1.167322822961548018e-01,-1.026158200658626729e-01
8.639695565014119394e-01,5.378550905320322872e-01,-1.161609686258262414e-01,-9.996747838646022344e-02
8.635065269302176771e-01,5.329259989931575126e-01,-1.238063041922734669e-01,-7.741324514265926493e-02
8.684779147515049313e-01,5.369981925799371947e-01,-1.291685373910809453e-01,-6.378396960765735091e-02
8.608951728631359934e-01,5.345209556164066678e-01,-1.475039028729324964e-01,-4.938143205772466127e-02
8.649698617329417694e-01,5.178338447021160196e-01,-1.603694190691693777e-01,-5.975345943402296522e-02
8.631584336649263944e-01,5.128718078324734364e-01,-1.515363973038692524e-01,-3.994546384401802264e-02
8.703735334635612775e-01,5.131785669210640055e-01,-1.662368003934834304e-01,-2.835834721034796377e-02
8.657080863078345789e-01,4.972851408233480708e-01,-1.676614008233534014e-01,-2.829841411719245803e-02
8.659241289842533051e-01,4.997201945143838198e-01,-1.751892646712597812e-01,-1.027861084920803775e-02
8.618194195480948228e-01,4.873792503830235434e-01,-1.814768001668470576e-01,-2.502654791933281529e-03
8.672857644750707751e-01,4.778415648416042827e-01,-1.891656624317372137e-01,2.268295265841476643e-02
8.594006476675325468e-01,4.652354161392264764e-01,-1.906500310272241649e-01,2.423346225186681635e-02
8.666781248648286473e-01,4.583064818456319411e-01,-1.712711543277450621e-01,3.332791113193677573e-02
8.652341380538157711e-01,4.465429901397804380e-01,-1.906661226681951038e-01,3.378373518753577387e-02
8.580472676435159096e-01,4.308251922898789776e-01,-2.079751888481695954e-01,4.019261597294100652e-02
8.648510933495795472e-01,4.216650748399742299e-01,-2.207364795637073440e-01,5.392839744453831186e-02
8.639551466695885029e-01,4.125856948226999110e-01,-2.073166719277033665e-01,5.386071263525919750e-02
8.678795593367938377e-01,3.945212406998076515e-01,-2.057782382034500368e-01,5.507445543030854013e-02
8.628431267989598030e-01,3.755839886850316223e-01,-2.153734029400881655e-01,5.830930641349246074e-02
8.626306846470971346e-01,3.756401066550208445e-01,-2.018473256254210424e-01,7.598803926624578264e-02
8.563977681847991796e-01,3.579202918398320943e-01,-2.204246417800811708e-01,6.951553669646649836e-02
8.587743478208835768e-01,3.507548544726838413e-01,-2.111604564789357208e-01,8.037788989267358186e-02
8.634937753631171109e-01,3.369226817215044134e-01,-2.150641619978637120e-01,7.721747367400264017e-02
8.591644468230281717e-01,3.202515512927640584e-01,-2.173734226613336651e-01,9.141505679349237745e-02
8.539466329354569174e-01,2.982827532357437694e-01,-2.173814509246749238e-01,8.255039377243002241e-02
8.594226221498237894e-01,2.981458702137229633e-01,-2.027782245652334225e-01,9.136212263119818100e-02
8.613658272474677968e-01,2.728139111630061842e-01,-2.086199488404379965e-01,8.532755394222564516e-02
8.595905360288392805e-01,2.624245719643323871e-01,-2.118733610935326084e-01,8.052845837680937258e-02
8.621064316625665080e-01,2.528925851010264125e-01,-1.872926795294669600e-01,9.374956797241563999e-02
8.574162155908490179e-01,2.339647616317542533e-01,-2.123861747084773433e-01,9.305728060876573837e-02
8.565081559251810361e-01,2.283657143878684848e-01,-2.105371634899068645e-01,8.179460379890828026e-02
8.598324663416050395e-01,2.192033593231808297e-01,-1.923837286535304281e-01,7.931168262745424968e-02
8.568600690091942029e-01,1.876785923483743068e-01,-2.145927725062783675e-01,8.909912985150461595e-02
8.566405415587240446e-01,1.967769607002652632e-01,-1.863762494730440700e-01,8.648188263277563348e-02
8.574152292833313593e-01,1.653733363171593640e-01,-1.929286968566057414e-01,7.608122768255611013e-02
8.556137433566641803e-01,1.496478932327719447e-01,-2.035070407084217381e-01,6.421239567998925091e-02
8.610170961771616005e-01,1.443295508034107555e-01,-1.680701745188774576e-01,7.226063602222609905e-02
8.580432852629480411e-01,1.309424437366427385e-01,-1.773632904520489051e-01,5.566489154358530977e-02
8.561756615780811153e-01,1.151053040892747320e-01,-1.965657819020142361e-01,5.062839598650938772e-02
8.535137362560506480e-01,1.085264754210287785e-01,-1.712686547637080614e-01,6.104366440988773929e-02
8.505311790154594931e-01,9.759146749133866539e-02,-1.664757604526054813e-01,3.990029823975810297e-02
8.508396945657663579e-01,8.717838417138726315e-02,-1.543980290898874508e-01,4.560050095500423756e-02
8.528683936193340864e-01,8.145597292108518184e-02,-1.406436712701963909e-01,4.007149812944851147e-02
8.533399587286223387e-01,6.536436809625843780e-02,-1.539777525079617515e-01,3.084391609950138877e-02
8.538429716827607985e-01,4.290734838719804933e-02,-1.463895673260839636e-01,1.188553792248708829e-02
8.511279370779949449e-01,4.501195188835621641e-02,-1.275845844005185636e-01,-2.004194523477212039e-03
