6.803636879777072863e+02,1.592439306701355235e+03,1.760506086659116818e+03,1.589295507155606629e+03
1.801775857331043517e+04,3.313718722181301018e+03,-1.998106749115253706e+03,-1.425804107899973314e+04
-4.246769243865905992e+03,-1.332557258212892339e+04,2.531516708544798166e+04,-9.332235439585932909e+03
-9.662598287468974377e+03,2.225757220203375982e+04,-1.551581728411542144e+03,-1.936380061920425214e+04
