-7.985281265930253003e-01,4.166574315945859297e+01,-4.189895168018031302e-01,2.760001184791604611e+00
2.598468666421351259e+01,5.700667081079324561e+01,-2.454651560979290537e+01,-3.489766029540839298e+01
-4.930387364120186788e+01,1.369713779752260905e+02,-6.991957526915183507e+01,-3.370117684547370374e+01
-2.177071522988936536e+01,2.567347962977585851e+01,3.168068182448356751e+01,-4.965920915573097005e+01
