# TimestampUTC='2026/07/09 09:45:57.261928400';
# ATE=4;
# SamplePeriod_ns=160;
# ME=10;
# Data1Name='Power';
# PowerLeftShift=5;
# Normalization=1;
# NonNormPowRef=1000;
# TriggerGatingReg=32777;
# DynamicUnderSampling=0;
# CyclicRecording=0;
0,   20607,   63282,   30240,   21027
160,   20618,   63273,   30281,   21033
320,   20599,   63280,   30251,   21031
480,   20595,   63271,   30267,   21049
640,   20601,   63280,   30251,   21031
800,   20604,   63268,   30226,   21031
960,   20560,   63266,   30261,   21034
1120,   20587,   63293,   30251,   21056
1280,   20579,   63280,   30238,   21043
1440,   20585,   63282,   30253,   21040
1600,   20577,   63268,   30251,   21043
1760,   20596,   63271,   30255,   21049
1920,   20591,   63271,   30242,   21049
2080,   20599,   63282,   30240,   21027
2240,   20592,   63270,   30253,   21040
2400,   20615,   63271,   30279,   21049
2560,   20599,   63271,   30267,   21049
2720,   20604,   63282,   30253,   21040
2880,   20601,   63270,   30240,   21027
3040,   20598,   63282,   30240,   21052
3200,   20595,   63282,   30240,   21027
3360,   20587,   63270,   30253,   21040
3520,   20583,   63282,   30253,   21040
3680,   20559,   63255,   30238,   21018
3840,   20570,   63266,   30249,   21034
4000,   20573,   63280,   30251,   21056
4160,   20588,   63270,   30265,   21052
4320,   20555,   63279,   30261,   21047
4480,   20585,   63271,   30267,   21036
4640,   20564,   63279,   30261,   21034
4800,   20598,   63284,   30267,   21061
4960,   20621,   63273,   30244,   21033
5120,   20647,   63287,   30246,   21042
5280,   20627,   63275,   30271,   21066
5440,   20622,   63285,   30256,   21045
5600,   20605,   63284,   30255,   21036
5760,   20620,   63262,   30246,   21042
5920,   20594,   63282,   30265,   21052
6080,   20588,   63282,   30278,   21027
6240,   20572,   63282,   30265,   21052
6400,   20566,   63280,   30276,   21068
6560,   20551,   63279,   30236,   21034
6720,   20558,   63289,   30247,   21050
6880,   20573,   63291,   30274,   21059
7040,   20584,   63280,   30251,   21031
7200,   20580,   63280,   30226,   21031
7360,   20577,   63280,   30238,   21043
7520,   20569,   63268,   30263,   21031
7680,   20588,   63271,   30267,   21049
7840,   20607,   63273,   30256,   21033
8000,   20609,   63261,   30244,   21033
8160,   20623,   63275,   30271,   21054
8320,   20618,   63262,   30246,   21042
8480,   20602,   63261,   30232,   21033
8640,   20582,   63271,   30230,   21049
8800,   20588,   63284,   30255,   21049
8960,   20575,   63270,   30253,   21040
9120,   20569,   63282,   30240,   21040
9280,   20561,   63270,   30265,   21052
9440,   20566,   63268,   30251,   21031
9600,   20545,   63279,   30236,   21034
9760,   20577,   63270,   30265,   21040
9920,   20575,   63270,   30265,   21040
10080,   20597,   63284,   30255,   21049
10240,   20596,   63270,   30240,   21040
10400,   20599,   63284,   30255,   21036
10560,   20591,   63282,   30253,   21027
10720,   20617,   63273,   30256,   21033
10880,   20618,   63273,   30256,   21033
11040,   20624,   63287,   30258,   21054
11200,   20628,   63275,   30258,   21066
