# TimestampUTC='2026/06/25 13:49:55.756416400';
# ATE=3;
# SamplePeriod_ns=80;
# ME=15;
# Data1Name='Power';
# PowerLeftShift=6;
# Normalization=1;
# NonNormPowRef=1000;
# TriggerGatingReg=32777;
# DynamicUnderSampling=0;
# CyclicRecording=0;
0,   20145,   3069,   28112,   19696
80,   20157,   3045,   28129,   19750
160,   20180,   3040,   28110,   19732
240,   20111,   3046,   28134,   19724
320,   20092,   3053,   28110,   19758
400,   20136,   3043,   28107,   19773
480,   20123,   3068,   28094,   19696
560,   20128,   3043,   28107,   19735
640,   20100,   3076,   28070,   19691
720,   20096,   3043,   28107,   19748
800,   20122,   3053,   28072,   19758
880,   20142,   3055,   28132,   19696
960,   20153,   3068,   28081,   19696
1040,   20111,   3035,   28130,   19778
1120,   20103,   3037,   28121,   19768
1200,   20127,   3045,   28090,   19725
1280,   20123,   3038,   28127,   19781
1360,   20182,   3043,   28107,   19748
1440,   20214,   3051,   28075,   19730
1520,   20221,   3089,   28075,   19691
1600,   20196,   3031,   28125,   19747
1680,   20190,   3023,   28117,   19791
1760,   20182,   3064,   28088,   19717
1840,   20202,   3033,   28134,   19763
1920,   20229,   3048,   28117,   19727
2000,   20202,   3033,   28083,   19763
2080,   20171,   3035,   28092,   19778
2160,   20214,   3056,   28086,   19734
2240,   20176,   3053,   28059,   19745
2320,   20184,   3056,   28112,   19722
2400,   20223,   3040,   28097,   19745
2480,   20248,   3033,   28147,   19763
2560,   20203,   3041,   28116,   19783
2640,   20174,   3052,   28068,   19780
2720,   20158,   3038,   28127,   19768
2800,   20171,   3012,   28114,   19794
2880,   20168,   3027,   28136,   19796
2960,   20179,   3035,   28079,   19765
3040,   20146,   3040,   28110,   19783
3120,   20157,   3061,   28079,   19727
3200,   20094,   3030,   28145,   19760
3280,   20132,   3032,   28103,   19763
3360,   20089,   3035,   28105,   19778
3440,   20126,   3043,   28132,   19735
3520,   20160,   3038,   28101,   19742
3600,   20151,   3069,   28112,   19722
3680,   20103,   3055,   28107,   19709
3760,   20123,   3063,   28108,   19678
3840,   20164,   3053,   28097,   19758
3920,   20166,   3079,   28072,   19706
4000,   20156,   3038,   28075,   19781
4080,   20177,   3076,   28088,   19691
4160,   20141,   3064,   28063,   19742
4240,   20206,   3051,   28101,   19755
4320,   20194,   3044,   28112,   19773
4400,   20144,   3046,   28083,   19737
4480,   20188,   3047,   28099,   19727
4560,   20228,   3023,   28105,   19804
4640,   20204,   3074,   28066,   19676
4720,   20205,   3059,   28070,   19724
4800,   20208,   3033,   28134,   19750
4880,   20190,   3056,   28099,   19722
4960,   20163,   3039,   28119,   19780
5040,   20186,   3010,   28130,   19791
5120,   20189,   3054,   28077,   19732
5200,   20206,   3044,   28112,   19747
5280,   20195,   3044,   28099,   19760
5360,   20179,   3069,   28086,   19722
5440,   20223,   3054,   28116,   19745
5520,   20237,   3052,   28119,   19755
5600,   20163,   3020,   28108,   19776
5680,   20189,   3044,   28176,   19747
5760,   20214,   3005,   28125,   19811
