# TimestampUTC='2026/06/25 13:36:23.368879100';
# ATE=3;
# SamplePeriod_ns=80;
# ME=15;
# Data1Name='Power';
# PowerLeftShift=6;
# Normalization=1;
# NonNormPowRef=1000;
# TriggerGatingReg=32777;
# DynamicUnderSampling=0;
# CyclicRecording=0;
0,   20984,   58351,   48341,   19442
80,   20995,   58372,   48331,   19457
160,   21002,   58353,   48332,   19443
240,   20951,   58372,   48319,   19482
320,   20909,   58348,   48319,   19433
400,   20918,   58340,   48340,   19409
480,   20988,   58335,   48356,   19457
560,   21012,   58323,   48356,   19420
640,   21011,   58364,   48272,   19414
720,   20944,   58371,   48283,   19404
800,   21023,   58360,   48319,   19457
880,   20962,   58358,   48308,   19391
960,   20990,   58367,   48392,   19508
1040,   21045,   58330,   48306,   19386
1120,   21025,   58395,   48271,   19428
1200,   21028,   58351,   48333,   19450
1280,   21001,   58381,   48272,   19423
1360,   20987,   58365,   48295,   19430
1440,   21026,   58372,   48307,   19420
1520,   20998,   58362,   48310,   19446
1600,   21050,   58365,   48271,   19418
1680,   21003,   58361,   48299,   19429
1760,   21052,   58381,   48309,   19460
1840,   20976,   58358,   48296,   19416
1920,   20931,   58346,   48393,   19514
2000,   21011,   58323,   48356,   19433
2080,   20955,   58358,   48283,   19416
2160,   21007,   58342,   48318,   19423
2240,   20981,   58393,   48297,   19497
2320,   20945,   58376,   48308,   19462
2400,   21011,   58354,   48294,   19386
2480,   21036,   58376,   48296,   19462
2560,   21008,   58332,   48309,   19399
2640,   20950,   58402,   48283,   19455
2720,   20997,   58386,   48293,   19437
2800,   21015,   58361,   48305,   19437
2880,   21047,   58384,   48282,   19445
2960,   20970,   58345,   48297,   19375
3040,   21017,   58356,   48329,   19439
3120,   21018,   58390,   48271,   19418
3200,   21006,   58371,   48320,   19428
3280,   21009,   58383,   48296,   19440
3360,   20938,   58354,   48318,   19398
3440,   21001,   58368,   48305,   19464
3520,   21063,   58356,   48280,   19378
3600,   21043,   58369,   48309,   19472
3680,   20963,   58362,   48298,   19421
3760,   20998,   58356,   48317,   19403
3840,   21040,   58348,   48343,   19445
3920,   21042,   58381,   48248,   19423
4000,   20987,   58371,   48320,   19428
4080,   21034,   58377,   48319,   19443
4160,   21011,   58388,   48260,   19450
4240,   21025,   58357,   48309,   19448
4320,   20997,   58376,   48308,   19438
4400,   21036,   58371,   48296,   19428
4480,   21037,   58374,   48261,   19421
4560,   21026,   58374,   48249,   19409
4640,   21022,   58350,   48310,   19433
4720,   20964,   58393,   48297,   19448
4800,   21034,   58354,   48306,   19435
4880,   21004,   58393,   48334,   19497
4960,   21043,   58346,   48320,   19416
5040,   21046,   58373,   48323,   19490
5120,   21025,   58357,   48309,   19448
5200,   20996,   58350,   48334,   19458
5280,   20978,   58349,   48293,   19388
5360,   21030,   58354,   48318,   19447
5440,   21068,   58357,   48334,   19460
5520,   21020,   58387,   48298,   19446
5600,   21015,   58364,   48345,   19475
5680,   21003,   58342,   48330,   19386
5760,   20976,   58365,   48271,   19418
5840,   21034,   58354,   48306,   19435
5920,   21039,   58353,   48307,   19394
6000,   21018,   58346,   48259,   19367
6080,   20958,   58365,   48258,   19406
6160,   20920,   58337,   48318,   19400
6240,   20982,   58391,   48281,   19435
6320,   20947,   58361,   48293,   19413
6400,   20935,   58345,   48340,   19407
6480,   20989,   58386,   48318,   19486
6560,   20980,   58339,   48308,   19414
6640,   20954,   58365,   48307,   19430
6720,   21053,   58379,   48306,   19447
6800,   21037,   58369,   48297,   19411
6880,   21046,   58392,   48274,   19419
6960,   21066,   58350,   48298,   19397
7040,   21049,   58411,   48229,   19405
7120,   21064,   58374,   48298,   19421
7200,   21036,   58392,   48298,   19480
7280,   21010,   58362,   48285,   19421
7360,   20985,   58326,   48371,   19458
7440,   20984,   58358,   48332,   19440
7520,   21029,   58365,   48356,   19467
7600,   21037,   58362,   48298,   19409
7680,   21021,   58358,   48345,   19452
7760,   21034,   58326,   48359,   19421
7840,   21033,   58338,   48359,   19446
7920,   21081,   58362,   48359,   19470
8000,   21063,   58376,   48308,   19426
8080,   21029,   58324,   48372,   19441
8160,   21052,   58304,   48344,   19357
8240,   20972,   58373,   48335,   19453
8320,   20958,   58353,   48332,   19430
8400,   20987,   58360,   48368,   19469
8480,   21000,   58372,   48282,   19445
8560,   20998,   58360,   48307,   19445
8640,   21085,   58365,   48307,   19418
8720,   21001,   58374,   48322,   19446
8800,   20978,   58351,   48333,   19426
8880,   20981,   58341,   48356,   19430
8960,   20952,   58377,   48283,   19418
9040,   21009,   58360,   48270,   19396
9120,   20986,   58369,   48334,   19485
9200,   21013,   58335,   48331,   19433
9280,   21006,   58341,   48307,   19369
9360,   20974,   58369,   48285,   19423
9440,   21037,   58335,   48343,   19445
9520,   21063,   58341,   48307,   19381
9600,   21020,   58361,   48287,   19429
9680,   21044,   58361,   48287,   19417
