# TimestampUTC='2026/06/25 13:49:20.247285400';
# ATE=3;
# SamplePeriod_ns=80;
# ME=15;
# Data1Name='Power';
# PowerLeftShift=6;
# Normalization=1;
# NonNormPowRef=1000;
# TriggerGatingReg=32777;
# DynamicUnderSampling=0;
# CyclicRecording=0;
0,   21090,   53705,   46378,   11548
80,   21095,   53778,   46390,   11597
160,   21057,   53710,   46419,   11580
240,   21078,   53711,   46386,   11553
320,   21043,   53766,   46366,   11585
400,   21180,   53734,   46367,   11555
480,   21187,   53773,   46364,   11578
560,   21093,   53752,   46386,   11575
640,   21065,   53773,   46361,   11590
720,   21016,   53764,   46359,   11586
800,   21085,   53701,   46415,   11539
880,   21155,   53752,   46384,   11574
960,   21088,   53710,   46358,   11519
1040,   21042,   53739,   46409,   11599
1120,   21047,   53759,   46306,   11555
1200,   21081,   53759,   46367,   11592
1280,   21094,   53724,   46411,   11565
1360,   21084,   53750,   46368,   11589
1440,   21073,   53703,   46359,   11500
1520,   21084,   53708,   46425,   11581
1600,   21071,   53761,   46349,   11553
1680,   21092,   53731,   46382,   11558
1760,   21098,   53736,   46374,   11553
1840,   21118,   53745,   46400,   11569
1920,   21176,   53735,   46394,   11568
2000,   21147,   53710,   46419,   11568
2080,   21183,   53719,   46396,   11559
2160,   21181,   53731,   46433,   11608
2240,   21080,   53726,   46380,   11539
2320,   21165,   53738,   46368,   11552
2400,   21127,   53689,   46441,   11564
2480,   21161,   53764,   46386,   11599
2560,   21136,   53707,   46372,   11534
2640,   21116,   53717,   46415,   11573
2720,   21128,   53731,   46456,   11595
2800,   21179,   53747,   46370,   11580
2880,   21134,   53726,   46368,   11539
2960,   21181,   53717,   46366,   11536
3040,   21096,   53752,   46349,   11563
3120,   21160,   53727,   46396,   11574
3200,   21103,   53738,   46343,   11539
3280,   21050,   53752,   46384,   11574
3360,   21119,   53731,   46370,   11558
3440,   21152,   53736,   46361,   11553
3520,   21148,   53720,   46376,   11557
3600,   21194,   53713,   46441,   11564
3680,   21124,   53735,   46407,   11568
3760,   21101,   53754,   46378,   11573
3840,   21119,   53705,   46390,   11548
3920,   21136,   53687,   46398,   11516
4000,   21112,   53720,   46364,   11532
4080,   21121,   53726,   46392,   11564
4160,   21122,   53733,   46376,   11569
4240,   21150,   53754,   46341,   11548
4320,   21192,   53694,   46372,   11534
4400,   21117,   53766,   46429,   11622
4480,   21065,   53768,   46372,   11608
4560,   21107,   53724,   46349,   11529
4640,   21046,   53738,   46355,   11539
4720,   21134,   53731,   46357,   11546
4800,   21185,   53775,   46404,   11638
4880,   21193,   53752,   46398,   11575
4960,   21211,   53782,   46378,   11594
5040,   21275,   53702,   46358,   11528
5120,   21186,   53744,   46398,   11596
5200,   21181,   53773,   46364,   11578
5280,   21196,   53731,   46372,   11559
5360,   21283,   53791,   46344,   11598
5440,   21234,   53735,   46396,   11580
5520,   21252,   53754,   46380,   11573
5600,   21228,   53726,   46394,   11577
5680,   21219,   53721,   46378,   11545
5760,   21179,   53737,   46400,   11566
5840,   21178,   53761,   46425,   11615
5920,   21151,   53733,   46427,   11606
6000,   21192,   53710,   46382,   11531
6080,   21143,   53707,   46396,   11534
6160,   21187,   53747,   46419,   11617
6240,   21130,   53716,   46386,   11538
6320,   21204,   53747,   46382,   11580
